Date, Open, High, Low, Close, Volume
07/22/22, 10.00, 10.00, 9.50, 9.58, 150200
07/21/22, 10.00, 10.00, 9.82, 9.94, 6900
07/20/22, 9.96, 10.00, 9.96, 10.00, 11900
07/19/22, 10.20, 10.20, 9.80, 9.96, 179600
07/18/22, 9.98, 10.00, 9.90, 9.98, 25100
07/15/22, 9.98, 10.00, 9.88, 9.94, 33900
07/14/22, 9.98, 9.98, 9.80, 9.98, 79900
07/13/22, 10.00, 10.00, 9.80, 9.88, 8200
07/12/22, 10.00, 10.00, 9.88, 10.00, 15000
07/08/22, 10.00, 10.00, 9.80, 9.88, 5900
07/07/22, 10.15, 10.30, 9.90, 10.00, 123300
07/06/22, 10.15, 10.55, 10.05, 10.20, 37600
07/05/22, 10.10, 10.50, 10.00, 10.30, 3600
07/04/22, 9.90, 9.90, 9.78, 9.90, 15500
07/01/22, 10.00, 10.00, 9.00, 9.02, 1085900
06/30/22, 9.90, 10.00, 9.50, 9.78, 49900
06/29/22, 9.50, 10.00, 9.50, 9.74, 10900
06/28/22, 9.80, 10.00, 9.80, 9.96, 21700
06/27/22, 9.60, 10.00, 9.60, 9.66, 2800
06/24/22, 9.28, 9.70, 9.20, 9.46, 43900
06/23/22, 9.10, 9.20, 9.02, 9.10, 10600
06/22/22, 9.10, 9.28, 9.04, 9.10, 9000
06/21/22, 9.30, 9.34, 9.10, 9.18, 28000
06/20/22, 9.10, 9.50, 9.10, 9.20, 17700
06/17/22, 9.50, 9.60, 9.02, 9.30, 105800
06/16/22, 9.60, 9.60, 9.00, 9.02, 315000
06/15/22, 9.48, 9.60, 9.28, 9.34, 131300
06/14/22, 9.42, 9.50, 9.42, 9.48, 44700
06/13/22, 9.52, 9.60, 9.40, 9.50, 565100
06/10/22, 10.00, 10.00, 9.40, 9.52, 552200
06/09/22, 10.00, 10.00, 9.38, 9.48, 202900
06/08/22, 10.80, 10.80, 9.50, 10.00, 646500
06/07/22, 9.96, 10.00, 9.60, 9.84, 165800
06/06/22, 9.96, 9.96, 9.60, 9.76, 13400
06/03/22, 9.80, 9.90, 9.80, 9.82, 204200
06/02/22, 9.94, 10.00, 9.64, 9.90, 169000
05/31/22, 10.00, 10.10, 9.90, 9.94, 202000
