Date, Open, High, Low, Close, Volume
03/10/22, 2.00, 2.00, 2.00, 2.00, 5500
03/09/22, 2.00, 2.00, 2.00, 2.00, 2100
03/08/22, 2.00, 2.00, 1.90, 1.93, 1300
03/07/22, 1.97, 1.97, 1.97, 1.97, 900
03/04/22, 2.00, 2.00, 1.95, 1.97, 900
03/03/22, 2.00, 2.00, 2.00, 2.00, 1000
03/02/22, 2.00, 2.00, 2.00, 2.00, 200
02/28/22, 2.00, 2.00, 2.00, 2.00, 300
02/25/22, 2.00, 2.00, 1.91, 1.92, 1400
02/24/22, 2.00, 2.00, 1.90, 1.91, 1700
02/23/22, 2.10, 2.10, 2.10, 2.10, 200
02/22/22, 2.00, 2.08, 2.00, 2.01, 2300
02/21/22, 2.09, 2.09, 2.09, 2.09, 600
02/18/22, 2.09, 2.09, 2.09, 2.09, 400
02/17/22, 2.09, 2.10, 2.09, 2.09, 1000
02/16/22, 2.10, 2.10, 1.91, 2.07, 700
02/15/22, 2.10, 2.10, 2.10, 2.10, 300
02/10/22, 2.10, 2.10, 1.90, 1.91, 2300
02/09/22, 2.05, 2.05, 2.05, 2.05, 500
02/08/22, 2.05, 2.05, 2.05, 2.05, 1000
02/07/22, 2.00, 2.10, 2.00, 2.05, 3200
02/04/22, 2.10, 2.10, 2.10, 2.10, 1000
02/03/22, 2.10, 2.10, 2.10, 2.10, 100
02/02/22, 1.99, 2.00, 1.99, 1.99, 1500
02/01/22, 1.99, 2.00, 1.99, 1.99, 800
01/31/22, 1.85, 1.99, 1.85, 1.85, 29300
01/28/22, 1.93, 1.99, 1.85, 1.93, 3300
01/26/22, 1.89, 1.99, 1.87, 1.93, 4800
01/25/22, 1.89, 1.99, 1.87, 1.87, 40100
01/24/22, 1.90, 2.00, 1.89, 1.99, 32500
01/21/22, 1.81, 1.91, 1.80, 1.89, 19000
01/20/22, 2.00, 2.00, 1.76, 1.86, 2800
01/19/22, 1.93, 1.93, 1.93, 1.93, 700
01/17/22, 1.80, 1.80, 1.76, 1.76, 20100
01/14/22, 1.80, 1.80, 1.80, 1.80, 500
01/13/22, 1.80, 1.99, 1.80, 1.80, 7700
01/11/22, 1.80, 1.96, 1.80, 1.84, 900
01/10/22, 1.97, 1.97, 1.80, 1.80, 5200
01/07/22, 1.80, 1.95, 1.80, 1.88, 400
01/05/22, 1.96, 2.00, 1.96, 1.97, 600
01/04/22, 2.00, 2.00, 1.92, 1.96, 800
01/03/22, 1.92, 1.92, 1.90, 1.90, 2200
12/31/21, 2.00, 2.00, 2.00, 2.00, 100
12/30/21, 2.16, 2.16, 1.95, 1.99, 3300
12/29/21, 1.95, 1.99, 1.95, 1.97, 2100
12/28/21, 1.78, 1.95, 1.78, 1.81, 1300
12/24/21, 1.78, 1.78, 1.78, 1.78, 3000
12/23/21, 2.00, 2.00, 1.93, 1.97, 3400
12/22/21, 2.00, 2.00, 2.00, 2.00, 9000
12/21/21, 1.92, 1.92, 1.92, 1.92, 9000
12/20/21, 2.00, 2.00, 2.00, 2.00, 200
12/17/21, 1.98, 1.98, 1.98, 1.98, 100
12/16/21, 1.95, 1.95, 1.95, 1.95, 100
12/15/21, 1.80, 1.99, 1.80, 1.80, 17900
12/14/21, 1.99, 2.00, 1.80, 1.95, 3100
12/10/21, 1.99, 1.99, 1.99, 1.99, 200
12/09/21, 1.99, 1.99, 1.99, 1.99, 100
12/08/21, 1.99, 1.99, 1.99, 1.99, 100
12/07/21, 1.94, 1.99, 1.94, 1.97, 200
12/06/21, 1.95, 1.99, 1.90, 1.94, 1400
12/02/21, 1.99, 1.99, 1.99, 1.99, 100
12/01/21, 1.99, 1.99, 1.99, 1.99, 100
11/30/21, 1.81, 1.81, 1.80, 1.81, 15400
11/29/21, 1.80, 2.00, 1.80, 1.98, 2000
11/26/21, 2.00, 2.00, 2.00, 2.00, 2100
11/25/21, 2.00, 2.00, 1.81, 1.95, 7000
11/24/21, 2.00, 2.00, 2.00, 2.00, 100
11/23/21, 1.82, 1.82, 1.82, 1.82, 400
11/22/21, 2.00, 2.00, 2.00, 2.00, 200
11/19/21, 1.99, 2.00, 1.99, 2.00, 1700
11/18/21, 1.99, 2.00, 1.99, 1.99, 1000
11/17/21, 2.00, 2.00, 1.80, 1.82, 1000
11/16/21, 2.00, 2.00, 1.90, 1.93, 300
11/15/21, 2.00, 2.00, 2.00, 2.00, 1500
11/10/21, 2.00, 2.00, 2.00, 2.00, 500
11/09/21, 1.97, 1.97, 1.97, 1.97, 400
11/08/21, 1.90, 2.00, 1.90, 1.97, 700
11/04/21, 1.98, 2.00, 1.90, 1.92, 2600
11/03/21, 2.00, 2.00, 2.00, 2.00, 1900
11/02/21, 1.90, 2.00, 1.90, 1.94, 8100
11/01/21, 2.00, 2.00, 2.00, 2.00, 6300
10/29/21, 2.00, 2.00, 2.00, 2.00, 500
10/28/21, 1.90, 1.90, 1.90, 1.90, 600
10/27/21, 1.90, 1.90, 1.85, 1.85, 10000
10/26/21, 2.00, 2.00, 1.90, 1.91, 5400
10/25/21, 2.00, 2.00, 2.00, 2.00, 100
10/21/21, 2.00, 2.00, 2.00, 2.00, 1300
10/19/21, 2.00, 2.00, 2.00, 2.00, 400
10/18/21, 2.00, 2.00, 1.91, 1.98, 18400
10/15/21, 2.00, 2.00, 2.00, 2.00, 2900
10/13/21, 1.90, 2.00, 1.90, 1.91, 3500
10/08/21, 1.90, 2.00, 1.90, 1.95, 200
10/07/21, 1.92, 1.92, 1.92, 1.92, 8600
10/05/21, 2.00, 2.00, 2.00, 2.00, 800
10/04/21, 2.00, 2.00, 1.90, 1.95, 1400
10/01/21, 2.00, 2.00, 2.00, 2.00, 300
09/29/21, 2.00, 2.00, 1.83, 1.88, 14500
09/28/21, 2.00, 2.00, 2.00, 2.00, 300
09/27/21, 2.00, 2.00, 2.00, 2.00, 10200
09/24/21, 2.00, 2.00, 2.00, 2.00, 5700
09/23/21, 2.00, 2.00, 2.00, 2.00, 11600
09/22/21, 2.00, 2.00, 2.00, 2.00, 1000
09/21/21, 2.00, 2.00, 2.00, 2.00, 10000
09/20/21, 2.00, 2.00, 2.00, 2.00, 27500
09/17/21, 2.00, 2.00, 2.00, 2.00, 200
09/16/21, 2.17, 2.17, 2.00, 2.02, 11900
09/15/21, 2.20, 2.20, 2.10, 2.17, 300
09/14/21, 2.10, 2.10, 2.10, 2.10, 32200
09/13/21, 2.01, 2.20, 2.01, 2.02, 1300
09/10/21, 2.00, 2.01, 2.00, 2.01, 1100
09/09/21, 2.01, 2.01, 2.00, 2.01, 600
09/08/21, 2.20, 2.20, 2.20, 2.20, 12700
09/06/21, 2.20, 2.20, 2.20, 2.20, 1800
09/03/21, 2.20, 2.20, 2.20, 2.20, 5100
09/02/21, 2.10, 2.10, 2.10, 2.10, 1000
09/01/21, 2.01, 2.01, 2.01, 2.01, 3800
08/31/21, 2.20, 2.20, 2.01, 2.20, 5100
08/30/21, 2.10, 2.20, 2.00, 2.14, 1000
08/27/21, 2.10, 2.10, 2.10, 2.10, 3200
08/26/21, 2.20, 2.20, 2.05, 2.09, 4300
08/18/21, 2.20, 2.20, 2.20, 2.20, 2600
08/17/21, 1.98, 2.00, 1.98, 2.00, 4800
08/16/21, 2.00, 2.00, 2.00, 2.00, 100
08/13/21, 1.98, 1.98, 1.98, 1.98, 100
08/12/21, 2.10, 2.20, 1.99, 2.00, 2600
08/11/21, 2.20, 2.20, 2.20, 2.20, 1100
08/10/21, 2.18, 2.18, 2.00, 2.02, 9800
08/09/21, 2.20, 2.20, 2.20, 2.20, 2100
08/06/21, 2.18, 2.18, 2.18, 2.18, 6100
08/05/21, 2.18, 2.18, 2.18, 2.18, 2900
08/03/21, 2.19, 2.19, 2.19, 2.19, 1000
08/02/21, 2.15, 2.25, 2.15, 2.18, 800
07/30/21, 1.95, 2.15, 1.92, 2.07, 2500
07/29/21, 1.92, 2.00, 1.92, 1.96, 1000
07/28/21, 1.92, 1.92, 1.81, 1.90, 1500
07/26/21, 1.92, 2.00, 1.92, 1.97, 2300
07/23/21, 1.91, 1.91, 1.91, 1.91, 100
07/21/21, 2.00, 2.00, 1.80, 1.81, 4500
07/19/21, 2.00, 2.00, 1.90, 1.91, 10200
07/15/21, 2.00, 2.00, 2.00, 2.00, 200
07/14/21, 2.15, 2.15, 2.15, 2.15, 100
07/13/21, 2.19, 2.19, 2.15, 2.18, 1200
07/12/21, 2.00, 2.00, 2.00, 2.00, 900
07/09/21, 2.15, 2.15, 2.15, 2.15, 100
07/06/21, 2.15, 2.15, 2.15, 2.15, 600
07/05/21, 2.15, 2.15, 2.15, 2.15, 400
07/02/21, 2.15, 2.15, 2.15, 2.15, 100
06/30/21, 2.15, 2.15, 2.15, 2.15, 200
06/29/21, 2.15, 2.15, 2.15, 2.15, 100
06/24/21, 2.15, 2.15, 2.15, 2.15, 100
06/23/21, 1.90, 2.00, 1.90, 1.97, 4700
